1108939,7329472,-5.879776961666879
1108939,1382796,-6.181191908343571
1108939,1353001,-6.22377892088719
1108939,5748454,-6.417703233323753
1108939,8088003,-6.763807564018588
1108939,4584232,-6.9360846196729975
1108939,6010794,-6.961775617413627
1108939,3009611,-7.001776950826965
1108939,2374214,-7.041929422581682
1108939,5335836,-7.049967698078067
1108939,5178208,-7.077719615524424
1108939,751034,-7.305989052667623
1108939,8164552,-7.404774563326777
1108939,4390191,-7.588203631775335
1108939,699436,-7.93135580198202
1108939,3150726,-8.387791390631492
1108939,8725053,-8.54764548130156
1108939,371765,-8.672778860326819
1108939,2047283,-8.775317810589247
1108939,3184954,-8.980402054875846
1108939,5807716,-8.991670705437576
1108939,3609333,-9.040977653567811
1108939,3184955,-9.059353979827964
1108939,1223226,-9.08250135436511
1108939,3165502,-9.127349511655519
1108939,1352369,-9.142625329590295
1108939,2834911,-9.172366485047466
1108939,7253653,-9.26092286395767
1108939,8699565,-9.334036555656787
1108939,5204437,-9.36866148842459
1108939,3557725,-9.370437122417009
1108939,6663217,-9.398512480984092
1108939,4222731,-9.398512480984092
1108939,2470664,-9.404505491885566
1108939,1821210,-9.41704152668995
1108939,8630525,-9.418204606379073
1108939,8630519,-9.418204606379073
1108939,2124542,-9.420008219454633
1108939,3231313,-9.43240602412576
1108939,203662,-9.43240602412576
1108939,738654,-9.453900799647972
1108939,1011367,-9.484355220074086
1108939,4517208,-9.485308558689594
1108939,4390189,-9.55337757255623
1108939,2047280,-9.567134691806107
1108939,1352366,-9.56828628011839
1108939,4078352,-9.588298693425113
1108939,8295621,-9.60065585021717
1108939,3058067,-9.62353436803423
1108939,3308905,-9.63476006326589
1108939,4296421,-9.651893736622686
1108939,1511078,-9.665636854878926
1108939,1011372,-9.673915010107333
1108939,4049530,-9.703078363847268
1108939,2548269,-9.70727372211088
1108939,1419731,-9.710481529108177
1108939,3529231,-9.714395997331211
1108939,3506100,-9.738620781407228
1108939,5099231,-9.752028262264751
1108939,8776622,-9.773992654973254
1108939,978961,-9.776483546420696
1108939,4251218,-9.78356799674981
1108939,6318208,-9.795421745325479
1108939,917895,-9.798910617154169
1108939,2115313,-9.798910617154169
1108939,7133504,-9.80041009851033
1108939,4172981,-9.802588215199835
1108939,3745976,-9.802588215199835
1108939,3529234,-9.804579549370342
1108939,8330147,-9.830555528279916
1108939,2552029,-9.83302344911317
1108939,7329468,-9.85762115942899
1108939,2505977,-9.85976605778537
1108939,154560,-9.86773977696384
1108939,1093048,-9.872775809230772
1108939,2386049,-9.892120235448004
1108939,6643891,-9.898666382103762
1108939,6405188,-9.89882813807048
1108939,5639262,-9.919708910072773
1108939,6443259,-9.92343575924518
1108939,3281941,-9.925269744007759
1108939,1914125,-9.931964007327853
1108939,110950,-9.941102261615022
1108939,8330715,-9.943041327651061
1108939,545694,-9.952144112293633
1108939,2875828,-9.973486250301095
1108939,1240073,-9.984610067391632
1108939,5277940,-10.006564135610878
1108939,3615744,-10.007602404440627
1108939,6347768,-10.022575571267222
1108939,1677155,-10.026970868181161
1108939,6010788,-10.043032474392897
1108939,6571531,-10.043032474392897
1108939,1276644,-10.078270888940137
1108939,4896630,-10.078596190550527
1108939,1955963,-10.08102630139457
1108939,3963031,-10.085735798860718
1108939,6047892,-10.087350285256143
1108939,4163418,-10.095891564844639
1108939,5722148,-10.106775749607795
1112389,5099993,-1.6826502240994787
1112389,5099991,-1.6962439113886882
1112389,1403457,-1.9874225721420786
1112389,7224811,-2.00335322576162
1112389,8732300,-2.243099261130476
1112389,3082514,-2.334998421634517
1112389,3082509,-2.343030593331781
1112389,5508805,-2.426853317907324
1112389,3082508,-2.544966583472769
1112389,3082510,-2.5752330961530907
1112389,1390157,-2.973919289948674
1112389,4329503,-3.088360098293351
1112389,780618,-3.089432177070518
1112389,452838,-4.70702937786943
1112389,452842,-4.70702937786943
1112389,452836,-4.70702937786943
1112389,452837,-4.70702937786943
1112389,452841,-4.70702937786943
1112389,7120135,-4.763930421424453
1112389,7909645,-5.365552578685041
1112389,7909651,-5.5596751277646455
1112389,7743811,-5.969526112721349
1112389,6766060,-6.011894160294542
1112389,7523036,-6.084629448636292
1112389,7120208,-6.099150640643529
1112389,164786,-6.154812088258831
1112389,7523038,-6.177669479906077
1112389,7523034,-6.200268590413945
1112389,1510661,-6.24389059359903
1112389,5054162,-6.433336222925847
1112389,4553542,-6.433336222925847
1112389,5054164,-6.472941477518207
1112389,4046104,-6.472941477518207
1112389,3394194,-6.610328861897887
1112389,902455,-6.651717794267885
1112389,7198428,-6.651717794267885
1112389,7119888,-6.6776004236264335
1112389,952751,-6.711334849808925
1112389,1394176,-6.728706604678548
1112389,1447482,-6.779444501249518
1112389,8138764,-6.8404675214674615
1112389,8097868,-6.915352845106277
1112389,1449579,-6.934587920600055
1112389,7274259,-6.955630199470917
1112389,8204213,-6.966825324710525
1112389,7117139,-6.969225235656081
1112389,6929200,-7.007230739345564
1112389,1116792,-7.056321513292726
1112389,648294,-7.081903151399061
1112389,735949,-7.0869062357019486
1112389,735954,-7.0869062357019486
1112389,150232,-7.0869062357019486
1112389,2413408,-7.100849547538854
1112389,3947795,-7.115275505685862
1112389,7119613,-7.151125991081893
1112389,6688537,-7.151125991081893
1112389,2840953,-7.174391742103099
1112389,4520412,-7.1835926092222255
1112389,6688532,-7.187824268418287
1112389,7119892,-7.187824268418287
1112389,7119614,-7.187824268418287
1112389,7573500,-7.198045938011569
1112389,8061459,-7.2036180616395775
1112389,7582044,-7.213014773955155
1112389,7274253,-7.251382432175893
1112389,190723,-7.259260433622446
1112389,2469106,-7.263218781261417
1112389,1007619,-7.278397087011394
1112389,7117143,-7.28453230393252
1112389,2280577,-7.291258568274447
1112389,6856299,-7.294043919046183
1112389,7218150,-7.294588245559167
1112389,413227,-7.301013264339014
1112389,7120792,-7.316956757905087
1112389,6794355,-7.326606574927073
1112389,6832271,-7.343780292480859
1112389,396060,-7.355115208475108
1112389,2075216,-7.378814060948108
1112389,7120134,-7.378814060948108
1112389,6844030,-7.378814060948108
1112389,7276950,-7.393782896891694
1112389,7536762,-7.395542730289714
1112389,8381557,-7.4452802337472495
1112389,7849468,-7.4665181852334435
1112389,4422774,-7.466670811980746
1112389,7118103,-7.473984156596276
1112389,8204295,-7.502558900570188
1112389,1447477,-7.530860027237344
1112389,7118099,-7.530860027237344
1112389,1447484,-7.530860027237344
1112389,6199113,-7.539000833910876
1112389,235022,-7.638749915541823
1112389,392995,-7.6412932857896685
1112389,7116895,-7.648461741644897
1112389,8452814,-7.668235737738856
1112389,4067077,-7.67136904051875
1112389,7188586,-7.733580970482489
1112389,8341440,-7.795124287815996
1112389,5798545,-7.815224959522999
1112389,6816024,-7.815316039768929
792752,6571521,-3.0445060314962378
792752,8803595,-4.219409271850215
792752,8803602,-4.406620813938362
792752,5080327,-4.8282153039764095
792752,6348951,-4.851931830593726
792752,5080330,-4.87509888987526
792752,8803596,-7.318992420075119
792752,8803599,-7.564388518525085
792752,8803604,-7.609311911359621
792752,8803603,-7.734271149631608
792752,8803598,-8.528913765486594
792752,8666254,-12.824049788085993
1119729,8556369,-2.336987896378331
1119729,382386,-2.5241205520180765
1119729,382385,-2.5770843152721006
1119729,7131007,-2.58685775238537
1119729,950837,-2.6299594394710177
1119729,950841,-2.6371279289496306
1119729,7779182,-2.77017755250135
1119729,149870,-2.7934262489184425
1119729,5717894,-2.8101971139892594
1119729,7135041,-2.813508637285248
1119729,847182,-2.8753433713863292
1119729,847187,-2.8865166719844546
1119729,3195202,-2.90849557870323
1119729,1653987,-2.914557129313502
1119729,6987882,-2.9193064948074454
1119729,1291356,-2.9300017839241934
1119729,6920560,-2.9405838932547304
1119729,1356303,-2.9510551931220257
1119729,7726432,-2.991877187642281
1119729,1553309,-3.0156083464256094
1119729,7295790,-3.021435989883825
1119729,684852,-3.021435989883825
1119729,987624,-3.021435989883825
1119729,5581498,-3.027729706957954
1119729,8331322,-3.0406673518117127
1119729,5236471,-3.097525468893496
1119729,5717887,-3.097525468893496
1119729,1666617,-3.1052058729492837
1119729,847186,-3.1086987694916215
1119729,7744056,-3.1414885923146123
1119729,5800338,-3.1748402275771688
1119729,5800333,-3.1748402275771688
1119729,5950480,-3.1836000776647393
1119729,5581499,-3.185430241108953
1119729,6987875,-3.1990358931647314
1119729,3616146,-3.2229889086056676
1119729,6654038,-3.2257041402468927
1119729,1759549,-3.243618087390992
1119729,8595593,-3.253279998302729
1119729,6509769,-3.2894199546330007
1119729,6509774,-3.301690047224815
1119729,6509775,-3.301690047224815
1119729,7937586,-3.3093694649537726
1119729,987623,-3.3493180962140694
1119729,8510578,-3.3836071696927013
1119729,7008600,-3.3947804702908266
1119729,6482063,-3.3947804702908266
1119729,2605599,-3.4716300977937027
1119729,7536210,-3.4900906500951514
1119729,7808114,-3.4947723372577024
1119729,7536211,-3.500140985948653
1119729,7295785,-3.5167505330741724
1119729,5168770,-3.5199436132448327
1119729,5721893,-3.5296997881901975
1119729,1613381,-3.5296997881901975
1119729,1232514,-3.679269462571947
1119729,4882024,-3.7477688517215935
1119729,3888169,-4.032505413943618
1119729,330789,-4.186187299396962
1119729,7242224,-4.327265897656867
1119729,5641024,-4.34033797922422
1119729,6629466,-4.390981712042975
1119729,6411728,-4.415373165167134
1119729,1132661,-4.450879853624044
1119729,3282259,-4.485168927102676
1119729,172734,-4.581500036041108
1119729,3260554,-5.1030928757367775
1119729,8081154,-5.664385424341855
1119729,5187226,-5.724863328590832
1119729,4406547,-5.748478919135625
1119729,6161283,-5.779213699685792
1119729,583624,-5.902810586849485
1119729,3705354,-5.905891343672495
1119729,6840055,-5.919275317478096
1119729,6939963,-5.932551621668816
1119729,6726000,-5.957526377808524
1119729,4279671,-5.994056820009485
1119729,4077692,-6.001006351081336
1119729,583626,-6.028572939446495
1119729,6056527,-6.040420322273359
1119729,4077687,-6.043561147975906
1119729,7739569,-6.067176738520699
1119729,2339429,-6.071736486642013
1119729,158949,-6.077887721516096
1119729,6652003,-6.083522663260656
