1108939,5748454,-19.366228324480353
1108939,1353001,-19.61698520448326
1108939,7329472,-19.83957105204609
1108939,5178208,-19.877016783196353
1108939,1382796,-19.9530484735602
1108939,6010794,-20.399521480894002
1108939,3009611,-20.399558659761535
1108939,8088003,-20.463799730605288
1108939,4584232,-20.463929870552256
1108939,2374214,-20.46402282247289
1108939,5335836,-20.686943281919497
1108939,751034,-20.974513799104912
1108939,8164552,-20.974588169973853
1108939,699436,-20.97505292525905
1108939,3150726,-27.19447428006073
1108939,4390191,-27.763151933005794
1108939,371765,-28.051837424524457
1108939,3184954,-28.505758261069108
1108939,3184955,-28.505869743789297
1108939,3165502,-28.942002064897025
1108939,4172981,-28.992213547946882
1108939,3745976,-28.992213547946882
1108939,8725053,-29.25704651296543
1108939,5807716,-29.316723389809415
1108939,2047283,-29.36459352664961
1108939,917895,-29.366321829986763
1108939,2115313,-29.366321829986763
1108939,4049530,-29.384726703801547
1108939,2875828,-29.48194618636633
1108939,2124542,-29.58809954665487
1108939,7253653,-29.747864604862755
1108939,6681205,-29.75001069716192
1108939,3609333,-29.788240465411874
1108939,2470664,-29.85300206182816
1108939,2599617,-29.853977821186625
1108939,2556061,-29.85442377692634
1108939,2556062,-29.854786067158415
1108939,1223226,-29.92987945167861
1108939,640911,-29.9312175924286
1108939,1352369,-29.970617792580608
1108939,8295621,-29.97106391825875
1108939,8330147,-29.97131483480127
1108939,2047280,-30.076034077576455
1108939,1821210,-30.076061961856688
1108939,1914125,-30.104567429971937
1108939,110950,-30.105236500338613
1108939,5204437,-30.153023002992818
1108939,6663217,-30.15305088701388
1108939,4222731,-30.15305088701388
1108939,4517208,-30.193817113232836
1108939,8776622,-30.194095944372897
1108939,1093048,-30.258355634370407
1108939,3058067,-30.258467169936324
1108939,2834911,-30.327125422284574
1108939,3506100,-30.327320621317945
1108939,1011372,-30.327515807651253
1108939,1011367,-30.32754369037651
1108939,5156296,-30.32826855028692
1108939,8699565,-30.375887699840977
1108939,3231313,-30.37597135890242
1108939,203662,-30.37597135890242
1108939,3557725,-30.376027130313993
1108939,8343919,-30.37647326428513
1108939,4390189,-30.440509880039986
1108939,1419731,-30.440649306624948
1108939,2505977,-30.44078872673028
1108939,4272503,-30.441541483356858
1108939,4263823,-30.441708736959825
1108939,1352366,-30.48122032862655
1108939,6318208,-30.48141553128881
1108939,5277940,-30.481610721250536
1108939,8330715,-30.510422847261285
1108939,4296421,-30.599170681628202
1108939,3529231,-30.59922645200298
1108939,3615744,-30.599254336801586
1108939,6443259,-30.59942164015048
1108939,545694,-30.599449523134894
1108939,3308905,-30.663486110898305
1108939,738654,-30.6636255452596
1108939,7329468,-30.663681317189585
1108939,6643891,-30.66370920276578
1108939,7642967,-30.663932278044488
1108939,2462360,-30.66448989368164
1108939,5099231,-30.768735074400837
1108939,7133504,-30.76912548879838
1108939,4251218,-30.76912548879838
1108939,4078352,-30.84611441473311
1108939,2386049,-30.886713323606966
1108939,2548269,-30.886741210219995
1108939,3281941,-30.886741210219995
1108939,6347768,-30.8868248685038
1108939,3529234,-30.8868248685038
1108939,3963031,-30.88688063939697
1108939,154560,-30.88688063939697
1108939,6405188,-30.88690852445476
1108939,1011004,-30.887215242985015
1108939,8630525,-30.950721949838982
1108939,8630519,-30.950721949838982
1108939,5722148,-30.95105663119479
1108939,1955963,-30.95150281493035
1112389,5099991,-8.450756057459268
1112389,5099993,-8.495142766988616
1112389,7224811,-9.021012791752664
1112389,3082514,-9.021338087193495
1112389,3082509,-9.021347379794262
1112389,1403457,-9.187918134677695
1112389,5508805,-9.283497892593909
1112389,3082508,-9.388858408251735
1112389,8732300,-9.506306784328155
1112389,3082510,-9.506548494147397
1112389,1390157,-9.794286337492364
1112389,780618,-9.794397869948424
1112389,4329503,-10.1994539648881
1112389,7120135,-17.894776155020157
1112389,452838,-18.202612901904097
1112389,452842,-18.202612901904097
1112389,452836,-18.202612901904097
1112389,452837,-18.202612901904097
1112389,452841,-18.202612901904097
1112389,7909651,-19.434310453371097
1112389,7909645,-19.434477763717947
1112389,1447482,-19.589520529088695
1112389,7120208,-19.616855087517358
1112389,1510661,-19.8398685133999
1112389,6766060,-19.95289973735309
1112389,7523036,-19.952955514727
1112389,164786,-19.9530112905454
1112389,7523038,-19.953029882139212
1112389,7523034,-19.9530484735602
1112389,5054162,-19.95325296778574
1112389,4553542,-19.95325296778574
1112389,5054164,-19.953290146307708
1112389,4046104,-19.953290146307708
1112389,2469106,-19.954219384813484
1112389,7119888,-19.994260848005013
1112389,7117143,-19.994985637196862
